#Module 	 Chip 	 Chn 	 Mem 	 Pedestal 	 MeanError
6	157	13	3	162.739	0.315686
6	157	13	4	148.4	0.375288
6	157	13	5	162.958	0.555402
6	157	13	6	172.72	0.827779
6	157	13	7	184.278	1.30851
6	157	13	8	216.214	2.40729
6	157	14	1	152.968	0.202661
6	157	14	2	171.659	0.289622
6	157	14	3	172.936	0.378017
6	157	14	4	154.455	0.446116
6	157	14	5	190.592	0.750911
6	157	14	6	178.044	0.99584
6	157	14	7	180.219	1.50109
6	157	14	8	215.881	2.82614
6	157	15	1	154.173	0.199736
6	157	15	2	172.714	0.283587
6	157	15	3	170.146	0.360315
6	157	15	4	154.209	0.430715
6	157	15	5	177.32	0.672078
6	157	15	6	188.452	1.01377
6	157	15	7	205.362	1.64427
6	157	15	8	234.402	2.96072
6	157	16	1	145.639	0.186546
6	157	16	2	171.668	0.277231
6	157	16	3	160.959	0.333575
6	157	16	4	151.276	0.410702
6	157	16	5	159.791	0.58463
6	157	16	6	177.271	0.914936
6	157	16	7	186.758	1.43241
6	157	16	8	172.755	2.07897
6	157	17	1	153.47	0.18454
6	157	17	2	162.257	0.243041
6	157	17	3	163.292	0.310618
6	157	17	4	150.417	0.371088
6	157	17	5	167.432	0.554097
6	157	17	6	172.642	0.799689
6	157	17	7	182.345	1.24812
6	157	17	8	181.033	1.93765
6	157	18	1	147.488	0.194773
6	157	18	2	168.792	0.281879
6	157	18	3	162.469	0.348525
6	157	18	4	146.248	0.409561
6	157	18	5	174.551	0.657401
6	157	18	6	189.817	1.00267
6	157	18	7	192.082	1.49635
6	157	18	8	180.555	2.18778
6	157	19	1	151.725	0.201364
6	157	19	2	172.657	0.29103
6	157	19	3	166.777	0.363015
6	157	19	4	150.476	0.430617
6	157	19	5	173.968	0.674567
6	157	19	6	201.77	1.10404
6	157	19	7	199.769	1.62205
6	157	19	8	199.172	2.51794
6	157	20	1	156.109	0.188029
6	157	20	2	160.629	0.24121
6	157	20	3	165.674	0.316261
6	157	20	4	154.93	0.383878
6	157	20	5	174.898	0.581871
6	157	20	6	176.106	0.820793
6	157	20	7	194.641	1.34143
6	157	20	8	200.315	2.15992
6	157	21	1	151.824	0.18277
6	157	21	2	162.398	0.24367
6	157	21	3	157.201	0.299743
6	157	21	4	155.035	0.383604
6	157	21	5	162.273	0.538856
6	157	21	6	169.378	0.787619
6	157	21	7	167.378	1.15148
6	157	21	8	171.292	1.84153
6	157	22	1	154.508	0.185913
6	157	22	2	162.931	0.24429
6	157	22	3	166.169	0.316517
6	157	22	4	156.045	0.385649
6	157	22	5	164.127	0.544239
6	157	22	6	175.243	0.813464
6	157	22	7	182.238	1.25117
6	157	22	8	207.514	2.22876
6	157	23	1	148.247	0.17826
6	157	23	2	155.818	0.233397
6	157	23	3	155.653	0.296088
6	157	23	4	147.615	0.364176
6	157	23	5	157.559	0.521424
6	157	23	6	165.816	0.76807
6	157	23	7	167.862	1.14899
6	157	23	8	187.777	2.00983
6	157	24	1	150.199	0.199711
6	157	24	2	163.354	0.273907
6	157	24	3	172.401	0.370264
6	157	24	4	153.106	0.428538
6	157	24	5	167.346	0.630398
6	157	24	6	177.061	0.935377
6	157	24	7	178.916	1.39362
6	157	24	8	184.749	2.22946
6	157	25	1	149.913	0.191933
6	157	25	2	170.382	0.275022
6	157	25	3	168.076	0.348143
6	157	25	4	156.233	0.42297
6	157	25	5	163.451	0.596331
6	157	25	6	174.797	0.898087
6	157	25	7	184.03	1.39854
6	157	25	8	184.377	2.18248
6	157	26	1	148.434	0.178941
6	157	26	2	157.358	0.236588
6	157	26	3	157.213	0.300599
6	157	26	4	145.96	0.362467
6	157	26	5	153.393	0.511604
6	157	26	6	166.159	0.776715
6	157	26	7	175.773	1.21494
6	157	26	8	208.189	2.25204
6	157	27	1	149.636	0.192975
6	157	27	2	164.507	0.267278
6	157	27	3	164.343	0.342435
6	157	27	4	151.499	0.412208
6	157	27	5	164.517	0.602978
6	157	27	6	173.318	0.892218
6	157	27	7	170.436	1.29873
6	157	27	8	192.754	2.29551
6	157	28	1	152.55	0.183434
6	157	28	2	159.803	0.239366
6	157	28	3	161.634	0.307465
6	157	28	4	153.693	0.379169
6	157	28	5	162.539	0.537906
6	157	28	6	170.765	0.790994
6	157	28	7	166.751	1.14138
6	157	28	8	170.456	1.82444
6	157	29	1	152.742	0.183666
6	157	29	2	161.314	0.24163
6	157	29	3	162.234	0.308605
6	157	29	4	154.12	0.380223
6	157	29	5	157.708	0.521916
6	157	29	6	168.973	0.782694
6	157	29	7	183.083	1.25317
6	157	29	8	192.275	2.05798
6	157	30	1	150.447	0.180905
6	157	30	2	166.202	0.248951
6	157	30	3	161.85	0.307876
6	157	30	4	152.379	0.375928
6	157	30	5	165.445	0.547523
6	157	30	6	173.311	0.802788
6	157	30	7	190.909	1.30674
6	157	30	8	196.365	2.10175
6	157	31	1	150.273	0.180697
6	157	31	2	158.672	0.237672
6	157	31	3	159.859	0.304088
6	157	31	4	151.94	0.374846
6	157	31	5	164.905	0.545736
6	157	31	6	174.774	0.809562
6	157	31	7	171.305	1.17255
6	157	31	8	173.891	1.86121
6	157	32	1	149.831	0.180165
6	157	32	2	161.047	0.241229
6	157	32	3	158.693	0.301871
6	157	32	4	155.811	0.384395
6	157	32	5	165.815	0.548746
6	157	32	6	167.769	0.777117
6	157	32	7	177.635	1.21588
6	157	32	8	184.062	1.97007
6	157	33	1	146.286	0.175902
6	157	33	2	156.598	0.234565
6	157	33	3	150.148	0.285615
6	157	33	4	144.425	0.356306
6	157	33	5	160.205	0.53018
6	157	33	6	161.749	0.749232
6	157	33	7	186.374	1.27569
6	157	33	8	191.559	2.05031
6	157	34	1	150.822	0.181356
6	157	34	2	158.493	0.237404
6	157	34	3	159.318	0.303059
6	157	34	4	156.078	0.385054
6	157	34	5	163.031	0.539535
6	157	34	6	172.498	0.79902
6	157	34	7	186.172	1.27431
6	157	34	8	178.209	1.90742
6	157	35	1	155.382	0.18684
6	157	35	2	163.688	0.245186
6	157	35	3	163.438	0.310895
6	157	35	4	160.153	0.395108
6	157	35	5	162.117	0.536508
6	157	35	6	168.689	0.781379
6	157	35	7	186.854	1.27898
6	157	35	8	177.732	1.90232
6	158	0	1	221.508	0.277974
6	158	0	2	255.402	0.385232
6	158	0	3	239.449	0.437401
6	158	0	4	248.298	0.557243
6	158	0	5	230.072	0.650033
6	158	0	6	256.431	0.933775
6	158	0	7	221.471	1.06712
6	158	0	8	261.521	1.70049
6	158	0	9	224.331	2.04326
6	158	0	10	354.179	4.65703
6	158	1	1	239.675	0.304494
6	158	1	2	268.919	0.411702
6	158	1	3	249.874	0.464224
6	158	1	4	265.995	0.60837
6	158	1	5	253.005	0.727336
6	158	1	6	266.469	0.988985
6	158	1	7	241.24	1.18519
6	158	1	8	263.976	1.74991
6	158	1	9	237.662	2.20797
6	158	1	10	360.213	4.82044
6	158	2	1	241.191	0.29388
6	158	2	2	264.938	0.387481
6	158	2	3	253.738	0.449076
6	158	2	4	272.212	0.591864
6	158	2	5	254.072	0.694441
6	158	2	6	267.739	0.94472
6	158	2	7	246.827	1.15714
6	158	2	8	277.608	1.76132
6	158	2	9	242.136	2.16047
6	158	2	10	351.912	4.5699
6	158	3	1	238.314	0.311237
6	158	3	2	265.578	0.419888
6	158	3	3	253.104	0.486807
6	158	3	4	277.571	0.657526
6	158	3	5	253.121	0.756512
6	158	3	6	282.434	1.09057
6	158	3	7	227.079	1.16484
6	158	3	8	295.721	2.0559
6	158	3	9	242.009	2.35896
6	158	3	10	341.284	4.8092
6	158	4	1	244.545	0.327735
6	158	4	2	283.257	0.460106
6	158	4	3	273.755	0.541135
6	158	4	4	280.727	0.684781
6	158	4	5	271.421	0.838903
6	158	4	6	291.687	1.17724
6	158	4	7	249.42	1.3564
6	158	4	8	304.753	2.28057
6	158	4	9	246.796	2.62683
6	158	5	1	248.037	0.293295
6	158	5	2	246.279	0.347398
6	158	5	3	249.14	0.423064
6	158	5	4	248.204	0.515563
6	158	5	5	257.953	0.671974
6	158	5	6	257.921	0.865736
6	158	5	7	241.751	1.07857
6	158	5	8	267.99	1.62231
6	158	5	9	242.152	2.06824
6	158	5	10	315.438	3.93285
6	158	6	1	240.618	0.284563
6	158	6	2	250.815	0.353825
6	158	6	3	249.38	0.423608
6	158	6	4	258.366	0.536716
6	158	6	5	244.854	0.63797
6	158	6	6	258.262	0.867179
6	158	6	7	246.178	1.09765
6	158	6	8	279.431	1.69203
6	158	6	9	240.376	2.05367
6	158	6	10	306.802	3.82845
6	158	7	1	234.78	0.288727
6	158	7	2	257.582	0.379525
6	158	7	3	257.204	0.457583
6	158	7	4	264.14	0.576208
6	158	7	5	263.357	0.722193
6	158	7	6	258.573	0.914783
6	158	7	7	239.44	1.12563
6	158	7	8	278.787	1.77904
6	158	7	9	248.506	2.23725
6	158	7	10	316.416	4.16517
6	158	8	1	245.552	0.312184
6	158	8	2	278.748	0.4287
6	158	8	3	271.393	0.508265
6	158	8	4	271.161	0.626168
6	158	8	5	251.02	0.732372
6	158	8	6	277.563	1.04318
6	158	8	7	238.52	1.18945
6	158	8	8	282.554	1.89727
6	158	8	9	243.793	2.28725
6	158	8	10	324.478	4.38323
6	158	9	1	236.84	0.309221
6	158	9	2	270.105	0.427648
6	158	9	3	270.921	0.522587
6	158	9	4	290.146	0.689694
6	158	9	5	263.409	0.791172
6	158	9	6	281.668	1.09084
6	158	9	7	236.854	1.21888
6	158	9	8	302.656	2.09497
6	158	9	9	239.893	2.32424
6	158	9	10	419.039	5.90841
6	158	10	1	242.593	0.287277
6	158	10	2	262.003	0.369994
6	158	10	3	260.677	0.443147
6	158	10	4	258.04	0.536464
6	158	10	5	254.07	0.662426
6	158	10	6	259.87	0.873252
6	158	10	7	250.592	1.11825
6	158	10	8	279.045	1.69068
6	158	10	9	248.13	2.12278
6	158	10	10	317.89	3.96867
6	158	11	1	227.027	0.268478
6	158	11	2	238.366	0.33624
6	158	11	3	235.881	0.400615
6	158	11	4	243.791	0.506361
6	158	11	5	237.159	0.61783
6	158	11	6	245.329	0.823659
6	158	11	7	230.907	1.02937
6	158	11	8	264.859	1.60344
6	158	11	9	230.655	1.97033
6	158	11	10	349.708	4.36046
6	158	12	1	234.079	0.276906
6	158	12	2	252.193	0.355858
6	158	12	3	241.547	0.410364
6	158	12	4	267.062	0.554851
6	158	12	5	247.685	0.645387
6	158	12	6	255.478	0.857803
6	158	12	7	240.129	1.07063
6	158	12	8	268.023	1.6226
6	158	12	9	244.321	2.08699
6	158	12	10	307.273	3.83135
6	158	13	1	255.342	0.319979
6	158	13	2	278.688	0.419558
6	158	13	3	271.751	0.496524
6	158	13	4	269.594	0.607986
6	158	13	5	259.933	0.743575
6	158	13	6	269.324	1.00677
6	158	13	7	259.502	1.31249
6	158	13	8	295.94	2.06875
6	158	13	9	250.563	2.54802
6	158	14	1	234.91	0.28565
6	158	14	2	259.279	0.378796
6	158	14	3	258.433	0.457069
6	158	14	4	256.864	0.557821
6	158	14	5	247.789	0.677756
6	158	14	6	273.331	0.96232
6	158	14	7	236.357	1.10286
6	158	14	8	271.01	1.71258
6	158	14	9	238.344	2.11057
6	158	14	10	313.749	4.03939
6	158	15	1	246.641	0.291726
6	158	15	2	260.978	0.36822
6	158	15	3	256.396	0.435559
6	158	15	4	259.139	0.538412
6	158	15	5	259.007	0.674964
6	158	15	6	263.66	0.88543
6	158	15	7	245.998	1.0971
6	158	15	8	274.851	1.66429
6	158	15	9	246.535	2.10668
6	158	15	10	390.162	4.86563
6	158	16	1	247.56	0.292748
6	158	16	2	257.296	0.362914
6	158	16	3	248.833	0.422579
6	158	16	4	265.288	0.55096
6	158	16	5	254.531	0.663038
6	158	16	6	260.984	0.876051
6	158	16	7	245.002	1.09215
6	158	16	8	271.979	1.64652
6	158	16	9	250.93	2.14345
6	158	16	10	352.738	4.3979
6	158	17	1	252.8	0.352778
6	158	17	2	289.107	0.485405
6	158	17	3	284.498	0.574569
6	158	17	4	292.68	0.719549
6	158	17	5	259.113	0.792495
6	158	17	6	292.775	1.14506
6	158	17	7	251.5	1.29419
6	158	17	8	307.513	2.13043
6	158	17	9	247.233	2.38875
6	158	17	10	370.043	5.15743
6	158	18	1	235.361	0.278302
6	158	18	2	253.667	0.357768
6	158	18	3	248.938	0.422709
6	158	18	4	254.812	0.529142
6	158	18	5	255.77	0.666159
6	158	18	6	263.059	0.882933
6	158	18	7	232.313	1.03547
6	158	18	8	274.277	1.66006
6	158	18	9	238.34	2.03568
6	158	18	10	344.309	4.29248
6	158	19	1	239.015	0.298424
6	158	19	2	264.423	0.397633
6	158	19	3	254.23	0.463694
6	158	19	4	262.445	0.587256
6	158	19	5	253.498	0.712605
6	158	19	6	272.779	0.985944
6	158	19	7	240.169	1.14677
6	158	19	8	277.002	1.78181
6	158	19	9	238.592	2.14582
6	158	19	10	315.654	4.09699
6	158	20	1	242.384	0.307886
6	158	20	2	272.835	0.418919
6	158	20	3	261.053	0.487215
6	158	20	4	270.354	0.620468
6	158	20	5	265.609	0.76586
6	158	20	6	268.101	0.993568
6	158	20	7	246.162	1.20561
6	158	20	8	278.151	1.82915
6	158	20	9	241.621	2.21438
6	158	20	10	346.095	4.56853
6	158	21	1	238.999	0.30614
6	158	21	2	276.491	0.42814
6	158	21	3	259.363	0.487988
6	158	21	4	276.598	0.639418
6	158	21	5	248.192	0.720698
6	158	21	6	272.944	1.01723
6	158	21	7	237.409	1.16848
6	158	21	8	292.774	1.93682
6	158	21	9	238.256	2.19277
6	158	21	10	329.15	4.37972
6	158	22	1	251.736	0.29773
6	158	22	2	267.2	0.376961
6	158	22	3	265.318	0.450652
6	158	22	4	269.353	0.559539
6	158	22	5	250.994	0.653994
6	158	22	6	276.151	0.927296
6	158	22	7	252.445	1.12558
6	158	22	8	294.082	1.78062
6	158	22	9	252.149	2.15402
6	158	22	10	378.737	4.72205
6	158	23	1	237.437	0.294932
6	158	23	2	264.623	0.393768
6	158	23	3	255.416	0.457813
6	158	23	4	252.326	0.552063
6	158	23	5	246.49	0.674094
6	158	23	6	257.301	0.902855
6	158	23	7	236.657	1.09715
6	158	23	8	269.922	1.68823
6	158	23	9	248.663	2.18834
6	158	23	10	333.697	4.26452
6	158	24	1	236.281	0.27939
6	158	24	2	242.407	0.341888
6	158	24	3	247.365	0.420039
6	158	24	4	246.781	0.512466
6	158	24	5	246.649	0.642403
6	158	24	6	255.769	0.858464
6	158	24	7	233.319	1.03995
6	158	24	8	261.199	1.58091
6	158	24	9	234.03	1.99887
6	158	24	10	343.903	4.28742
6	158	25	1	237.752	0.28113
6	158	25	2	252.501	0.356123
6	158	25	3	237.353	0.403038
6	158	25	4	254.488	0.52847
6	158	25	5	246.336	0.641587
6	158	25	6	261.162	0.876564
6	158	25	7	235.289	1.04873
6	158	25	8	279.521	1.6918
6	158	25	9	238.178	2.0343
6	158	25	10	323.913	4.03821
6	158	26	1	249.062	0.294738
6	158	26	2	269.466	0.380383
6	158	26	3	257.335	0.43736
6	158	26	4	261.624	0.543762
6	158	26	5	250.847	0.653814
6	158	26	6	267.392	0.898058
6	158	26	7	253.872	1.13208
6	158	26	8	285.038	1.72573
6	158	26	9	249.709	2.13341
6	158	26	10	341.559	4.25819
6	158	27	1	239.124	0.296007
6	158	27	2	266.647	0.396424
6	158	27	3	261.766	0.470871
6	158	27	4	278.848	0.614414
6	158	27	5	252.301	0.696929
6	158	27	6	270.951	0.960808
6	158	27	7	247.691	1.16121
6	158	27	8	294.771	1.86515
6	158	27	9	257.993	2.28483
6	158	27	10	355.736	4.56409
6	158	28	1	243.156	0.28752
6	158	28	2	248.268	0.350154
6	158	28	3	246.686	0.418885
6	158	28	4	266.436	0.553281
6	158	28	5	242.107	0.630572
6	158	28	6	262.948	0.882561
6	158	28	7	243.032	1.08325
6	158	28	8	282.803	1.71166
6	158	28	9	238.943	2.04083
6	158	28	10	337.251	4.20448
6	158	29	1	241.867	0.306253
6	158	29	2	268.526	0.407283
6	158	29	3	272.202	0.496986
6	158	29	4	269.011	0.599071
6	158	29	5	262.192	0.728482
6	158	29	6	269.565	0.959928
6	158	29	7	249.444	1.17227
6	158	29	8	278.209	1.76333
6	158	29	9	245.314	2.17211
6	158	29	10	336.971	4.33656
6	158	30	1	228.381	0.276511
6	158	30	2	265.861	0.385249
6	158	30	3	257.401	0.450152
6	158	30	4	262.758	0.5626
6	158	30	5	246.018	0.660342
6	158	30	6	269.364	0.930118
6	158	30	7	238.46	1.08969
6	158	30	8	269.554	1.6668
6	158	30	9	237.943	2.06642
6	158	30	10	328.032	4.14798
6	158	31	1	232.053	0.274392
6	158	31	2	244.613	0.344998
6	158	31	3	249.204	0.42316
6	158	31	4	247.799	0.51458
6	158	31	5	247.792	0.645379
6	158	31	6	243.026	0.815695
6	158	31	7	238.924	1.06494
6	158	31	8	269.378	1.63041
6	158	31	9	236.037	2.01602
6	158	31	10	344.262	4.29189
6	158	32	1	244.18	0.288731
6	158	32	2	260.357	0.367203
6	158	32	3	256.462	0.435486
6	158	32	4	265.852	0.55207
6	158	32	5	251.461	0.654935
6	158	32	6	256.967	0.862487
6	158	32	7	241.985	1.07858
6	158	32	8	279.056	1.68899
6	158	32	9	250.951	2.1434
6	158	32	10	328.136	4.09085
6	158	33	1	246.259	0.291189
6	158	33	2	259.244	0.365634
6	158	33	3	268.091	0.455233
6	158	33	4	272.789	0.566474
6	158	33	5	259.289	0.675324
6	158	33	6	262.698	0.881719
6	158	33	7	248.826	1.10907
6	158	33	8	284.258	1.72047
6	158	33	9	253.853	2.16818
6	158	33	10	328.47	4.09502
6	158	34	1	252.951	0.299102
6	158	34	2	261.533	0.368862
6	158	34	3	260.043	0.441565
6	158	34	4	273.328	0.567594
6	158	34	5	265.11	0.690484
6	158	34	6	273.343	0.917451
6	158	34	7	249.664	1.11281
6	158	34	8	287.07	1.73749
6	158	34	9	254.974	2.17775
6	158	34	10	333.547	4.1583
6	158	35	1	227.956	0.269547
6	158	35	2	247.865	0.349586
6	158	35	3	245.508	0.416885
6	158	35	4	260.099	0.540122
6	158	35	5	243.744	0.634836
6	158	35	6	269.122	0.903281
6	158	35	7	240.49	1.07192
6	158	35	8	266.197	1.61116
6	158	35	9	241.268	2.06069
6	158	35	10	310.665	3.87304
6	159	0	1	286.191	0.349134
6	159	0	2	257.748	0.387592
6	159	0	3	276.943	0.520199
6	159	0	4	285.337	0.673363
6	159	0	5	294.149	0.881811
6	159	0	6	284.647	1.10804
6	159	0	7	268.182	1.39627
6	159	0	8	303.396	2.20072
6	159	0	9	338.055	3.59877
6	159	1	1	249.764	0.297562
6	159	1	2	258.843	0.378832
6	159	1	3	260.199	0.474461
6	159	1	4	256.092	0.585406
6	159	1	5	270.218	0.784156
6	159	1	6	259.787	0.977259
6	159	1	7	262.674	1.32194
6	159	1	8	294.817	2.06697
6	159	1	9	302.124	3.10677
6	159	2	1	256.534	0.305628
6	159	2	2	245.994	0.360027
6	159	2	3	255.51	0.465912
6	159	2	4	252.851	0.577998
6	159	2	5	257.69	0.747802
6	159	2	6	255.078	0.959543
6	159	2	7	242.785	1.22184
6	159	2	8	264.731	1.85603
6	159	2	9	295.63	3.03999
6	159	3	1	243.583	0.290198
6	159	3	2	249.709	0.365463
6	159	3	3	253.711	0.462631
6	159	3	4	252.929	0.578176
6	159	3	5	258.391	0.749836
6	159	3	6	252.686	0.950545
6	159	3	7	245.701	1.23652
6	159	3	8	298.772	2.0947
6	159	3	9	307.873	3.16588
6	159	4	1	268.016	0.319306
6	159	4	2	262.74	0.384536
6	159	4	3	265.33	0.483817
6	159	4	4	276.884	0.632935
6	159	4	5	291.519	0.84597
6	159	4	6	280.767	1.05618
6	159	4	7	270.646	1.36206
6	159	4	8	307.723	2.15746
6	159	4	9	340.42	3.50056
6	159	5	1	273.397	0.325718
6	159	5	2	268.318	0.3927
6	159	5	3	281.417	0.513152
6	159	5	4	277.743	0.634899
6	159	5	5	286.358	0.830993
6	159	5	6	271.738	1.02221
6	159	5	7	267.104	1.34423
6	159	5	8	291.846	2.04614
6	159	5	9	327.592	3.36866
6	159	6	1	263.406	0.313814
6	159	6	2	258.305	0.378046
6	159	6	3	264.308	0.481957
6	159	6	4	269.528	0.61612
6	159	6	5	273.98	0.795075
6	159	6	6	265.099	0.997253
6	159	6	7	247.968	1.24795
6	159	6	8	256.539	1.79878
6	159	6	9	322.291	3.31432
6	159	7	1	257.468	0.321352
6	159	7	2	247.347	0.382381
6	159	7	3	255.271	0.496641
6	159	7	4	272.371	0.672871
6	159	7	5	287.524	0.913332
6	159	7	6	273.144	1.13742
6	159	7	7	245.361	1.38666
6	159	7	8	301.288	2.39639
6	159	7	9	335.503	3.94764
6	159	8	1	261.886	0.328481
6	159	8	2	237.549	0.369
6	159	8	3	247.262	0.483681
6	159	8	4	260.504	0.648172
6	159	8	5	288.087	0.924902
6	159	8	6	278.739	1.18107
6	159	8	7	235.408	1.35797
6	159	8	8	301.366	2.46938
6	159	8	9	402.229	4.90159
6	159	9	1	273.036	0.336866
6	159	9	2	256.922	0.392985
6	159	9	3	270.195	0.520187
6	159	9	4	279.259	0.68146
6	159	9	5	281.034	0.880543
6	159	9	6	283.082	1.16103
6	159	9	7	254.086	1.40928
6	159	9	8	286.28	2.22869
6	159	9	9	350.52	4.0287
6	159	10	1	285.142	0.368649
6	159	10	2	261.622	0.420701
6	159	10	3	265.248	0.539
6	159	10	4	286.619	0.742023
6	159	10	5	292.77	0.975564
6	159	10	6	299.938	1.31581
6	159	10	7	255.832	1.51701
6	159	10	8	303.036	2.52398
6	159	10	9	335.478	4.09607
6	159	11	1	282.364	0.366372
6	159	11	2	265.313	0.427785
6	159	11	3	288.421	0.586835
6	159	11	4	294.668	0.760141
6	159	11	5	299.593	0.991395
6	159	11	6	297.264	1.28278
6	159	11	7	267.165	1.54835
6	159	11	8	299.833	2.42591
6	159	11	9	332.449	3.94184
6	159	12	1	275.073	0.327715
6	159	12	2	272.122	0.398267
6	159	12	3	269.263	0.490991
6	159	12	4	280.177	0.640465
6	159	12	5	297.791	0.864175
6	159	12	6	275.779	1.03742
6	159	12	7	261.613	1.3166
6	159	12	8	291.929	2.04687
6	159	12	9	299.935	3.08442
6	159	13	1	279.408	0.345483
6	159	13	2	267.956	0.41021
6	159	13	3	274.015	0.527105
6	159	13	4	288.85	0.702899
6	159	13	5	293.608	0.916598
6	159	13	6	289.714	1.18488
6	159	13	7	271.986	1.50575
6	159	13	8	309.827	2.4045
6	159	13	9	346.743	4.00893
6	159	14	1	275.577	0.33111
6	159	14	2	270.414	0.400074
6	159	14	3	268.522	0.496318
6	159	14	4	267.473	0.621907
6	159	14	5	293.372	0.868023
6	159	14	6	275.238	1.05972
6	159	14	7	262.836	1.35741
6	159	14	8	290.412	2.09827
6	159	14	9	340.978	3.61273
6	159	15	1	279.212	0.352956
6	159	15	2	260.173	0.409809
6	159	15	3	263.775	0.52661
6	159	15	4	280.388	0.71466
6	159	15	5	309.52	1.02159
6	159	15	6	294.015	1.28175
6	159	15	7	259.214	1.53691
6	159	15	8	321.733	2.70833
6	159	15	9	415.344	5.17004
6	159	16	1	272.839	0.345094
6	159	16	2	257.344	0.405753
6	159	16	3	271.509	0.542204
6	159	16	4	292.603	0.745612
6	159	16	5	294.056	0.966396
6	159	16	6	308.378	1.33474
6	159	16	7	252.384	1.48059
6	159	16	8	305.445	2.5209
6	159	16	9	345.146	4.18121
6	159	17	1	275.302	0.35578
6	159	17	2	260.951	0.420533
6	159	17	3	270.049	0.549958
6	159	17	4	287.081	0.742762
6	159	17	5	309.86	1.02853
6	159	17	6	304.79	1.31905
6	159	17	7	264.861	1.53714
6	159	17	8	314.782	2.5432
6	159	17	9	337.593	3.97526
6	159	18	1	272.894	0.328289
6	159	18	2	257.9	0.38208
6	159	18	3	270.503	0.500499
6	159	18	4	272.276	0.633269
6	159	18	5	292.931	0.867693
6	159	18	6	281.191	1.0832
6	159	18	7	262.285	1.35728
6	159	18	8	283.744	2.04967
6	159	18	9	302.089	3.2108
6	159	19	1	260.101	0.323649
6	159	19	2	247.011	0.381125
6	159	19	3	264.162	0.513647
6	159	19	4	267.697	0.660564
6	159	19	5	286.734	0.911315
6	159	19	6	275.056	1.1503
6	159	19	7	251.25	1.42913
6	159	19	8	306.269	2.45763
6	159	19	9	353.471	4.22872
6	159	20	1	276.803	0.353133
6	159	20	2	251.376	0.399422
6	159	20	3	269.247	0.542652
6	159	20	4	298.864	0.76945
6	159	20	5	308.115	1.02679
6	159	20	6	309.322	1.36154
6	159	20	7	261.659	1.5712
6	159	20	8	329.629	2.81242
6	159	20	9	398.499	5.08229
6	159	21	1	257.431	0.324834
6	159	21	2	250.982	0.394251
6	159	21	3	268.673	0.534355
6	159	21	4	279.995	0.709271
6	159	21	5	290.915	0.950637
6	159	21	6	275.455	1.18518
6	159	21	7	250.159	1.46045
6	159	21	8	293.716	2.41932
6	159	21	9	345.334	4.21296
6	159	22	1	262.259	0.336077
6	159	22	2	257.17	0.411726
6	159	22	3	262.34	0.532828
6	159	22	4	285.91	0.740905
6	159	22	5	295	0.986361
6	159	22	6	294.523	1.29433
6	159	22	7	267.023	1.58307
6	159	22	8	305.144	2.53033
6	159	22	9	329.657	4.03041
6	159	23	1	267.613	0.320462
6	159	23	2	265.185	0.390957
6	159	23	3	273.824	0.504422
6	159	23	4	284.511	0.658504
6	159	23	5	293.859	0.865685
6	159	23	6	298.536	1.14119
6	159	23	7	282.156	1.44481
6	159	23	8	301.751	2.15295
6	159	23	9	350.31	3.67104
6	159	24	1	281.587	0.346236
6	159	24	2	266.237	0.40536
6	159	24	3	270.307	0.517421
6	159	24	4	298.637	0.723638
6	159	24	5	305.173	0.949936
6	159	24	6	293.956	1.19926
6	159	24	7	276.35	1.52619
6	159	24	8	301.54	2.34571
6	159	24	9	326.874	3.77643
6	159	25	1	280.577	0.358997
6	159	25	2	257.094	0.408385
6	159	25	3	272.087	0.545658
6	159	25	4	280.055	0.71301
6	159	25	5	280.763	0.920212
6	159	25	6	290.955	1.25204
6	159	25	7	257.555	1.50229
6	159	25	8	304.016	2.49866
6	159	25	9	359.258	4.3933
6	159	26	1	286.469	0.367344
6	159	26	2	257.804	0.411507
6	159	26	3	283.042	0.571501
6	159	26	4	289.789	0.744292
6	159	26	5	315.709	1.0452
6	159	26	6	302.906	1.31599
6	159	26	7	266.683	1.56872
6	159	26	8	294.443	2.42943
6	159	26	9	381.425	4.62852
6	159	27	1	275.973	0.340637
6	159	27	2	268.539	0.410724
6	159	27	3	269.143	0.517568
6	159	27	4	278.8	0.676459
6	159	27	5	290.042	0.900327
6	159	27	6	284.984	1.15216
6	159	27	7	266.665	1.44458
6	159	27	8	297.507	2.25417
6	159	27	9	302.5	3.34525
6	159	28	1	277.793	0.33112
6	159	28	2	271.636	0.397876
6	159	28	3	266.542	0.486572
6	159	28	4	277.109	0.634469
6	159	28	5	284.417	0.827137
6	159	28	6	282.74	1.06671
6	159	28	7	272.4	1.3756
6	159	28	8	287.966	2.02657
6	159	28	9	318.021	3.28626
6	159	29	1	272.52	0.324673
6	159	29	2	271.117	0.396797
6	159	29	3	269.727	0.491838
6	159	29	4	286.744	0.655474
6	159	29	5	282.217	0.818981
6	159	29	6	271.849	1.02263
6	159	29	7	268.452	1.35103
6	159	29	8	306.728	2.15059
6	159	29	9	384.8	3.95693
6	159	30	1	273.347	0.345625
6	159	30	2	258.155	0.402724
6	159	30	3	268.305	0.523588
6	159	30	4	283.06	0.694994
6	159	30	5	283.371	0.886826
6	159	30	6	275.037	1.11936
6	159	30	7	253.089	1.38265
6	159	30	8	293.262	2.24217
6	159	30	9	316.123	3.55419
6	159	31	1	272.981	0.325222
6	159	31	2	271.522	0.39739
